mode,accuracy,F1-score,precision,recall
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
TRAIN,0.9694432817078276,0.9709972189114023,0.9652448657187994,0.9768185451638689
VALID,0.9440514469453376,0.947176684881603,0.9454545454545454,0.948905109489051
TEST,0.935981308411215,0.9388119696292988,0.9392314566577301,0.9383928571428571
